,class,cap_shape,cap_surface,cap_color,bruises,odor,gill_attachment,gill_spacing,gill_size,gill_color,stalk_shape,stalk_root,stalk_surface_above_ring,stalk_surface_below_ring,stalk_color_above_ring,stalk_color_below_ring,veil_type,veil_color,ring_number,ring_type,spore_print_color,population,habitat,
7206,1,3,2,2,0,2,1,0,1,0,1,0,1,2,7,6,0,2,1,0,7,4,4,1
7207,1,3,3,4,0,2,1,0,1,0,1,0,2,2,7,6,0,2,1,0,7,4,2,1
7208,0,3,0,3,0,5,1,1,0,2,0,0,1,1,7,7,0,2,2,4,7,2,1,0
7209,1,5,2,4,0,8,1,0,1,0,1,0,2,2,6,6,0,2,1,0,7,4,2,1
7210,1,3,3,4,0,7,1,0,1,0,1,0,2,2,7,6,0,2,1,0,7,4,2,1
7211,0,5,0,8,0,5,1,1,0,2,0,0,1,2,7,7,0,2,2,4,7,2,1,0
7212,1,3,3,2,0,2,1,0,1,0,1,0,1,2,6,7,0,2,1,0,7,4,4,1
7213,1,3,2,2,0,2,1,0,1,0,1,0,1,2,6,6,0,2,1,0,7,4,2,1
7214,1,3,2,2,0,2,1,0,1,0,1,0,1,1,6,7,0,2,1,0,7,4,2,1
7215,1,3,3,2,0,7,1,0,1,0,1,0,1,2,7,7,0,2,1,0,7,4,4,1
7216,1,3,3,4,0,7,1,0,1,0,1,0,2,2,6,7,0,2,1,0,7,4,4,1
7217,0,3,2,3,0,5,1,1,0,2,0,0,1,1,7,7,0,2,2,4,7,2,1,0
7218,1,3,3,4,0,2,1,0,1,0,1,0,1,1,6,6,0,2,1,0,7,4,4,1
7219,1,3,2,2,0,2,1,0,1,0,1,0,2,2,7,6,0,2,1,0,7,4,2,1
7220,0,5,2,3,0,5,1,1,0,10,0,0,2,1,7,7,0,2,2,4,7,2,1,0
7221,0,2,2,4,0,5,0,0,0,11,0,0,2,2,5,5,0,1,1,4,8,4,2,0
7222,0,3,2,3,0,5,1,1,0,2,0,0,1,2,7,7,0,2,2,4,7,2,1,0
7223,1,5,2,2,0,7,1,0,1,0,1,0,1,2,7,6,0,2,1,0,7,4,4,1
7224,1,3,2,4,0,2,1,0,1,0,1,0,2,2,7,7,0,2,1,0,7,4,0,1
7225,1,3,2,4,0,7,1,0,1,0,1,0,2,1,7,6,0,2,1,0,7,4,4,1
7226,0,5,2,3,0,5,1,1,0,7,0,0,1,2,7,7,0,2,2,4,7,3,1,0
7227,1,3,3,2,0,7,1,0,1,0,1,0,1,1,6,6,0,2,1,0,7,4,4,1
7228,0,2,2,4,0,5,0,0,0,5,0,0,2,2,5,5,0,1,1,4,8,4,2,0
7229,0,3,2,8,0,5,1,1,0,10,0,0,1,1,7,7,0,2,2,4,7,2,1,0
7230,1,2,3,2,0,4,1,0,0,11,0,2,1,3,1,1,0,2,0,3,7,1,0,1
7231,0,0,2,3,0,5,1,1,0,2,0,0,1,1,7,7,0,2,2,4,7,3,1,0
7232,1,2,3,4,0,8,1,0,1,0,1,0,2,1,7,7,0,2,1,0,7,4,4,1
7233,0,0,2,4,0,5,0,0,0,6,0,0,2,2,5,5,0,0,1,4,0,1,2,0
7234,0,0,2,3,0,5,1,1,0,10,0,0,1,2,7,7,0,2,2,4,7,2,1,0
7235,0,3,2,4,0,5,0,0,0,5,0,0,2,2,5,5,0,1,1,4,8,1,2,0
7236,0,0,2,3,0,5,1,1,0,7,0,0,1,1,7,7,0,2,2,4,7,2,1,0
7237,1,3,2,4,0,2,1,0,1,0,1,0,1,2,7,7,0,2,1,0,7,4,2,1
7238,1,3,3,4,0,8,1,0,1,0,1,0,2,1,6,7,0,2,1,0,7,4,4,1
7239,0,2,2,4,0,5,0,0,0,5,0,0,2,2,5,5,0,0,1,4,4,1,2,0
7240,1,3,2,2,0,8,1,0,1,0,1,0,1,1,6,6,0,2,1,0,7,4,4,1
7241,1,2,2,2,0,8,1,0,1,0,1,0,2,1,7,6,0,2,1,0,7,4,4,1
7242,1,3,2,4,0,8,1,0,1,0,1,0,2,1,6,6,0,2,1,0,7,4,2,1
7243,1,3,2,4,0,7,1,0,1,0,1,0,2,1,7,6,0,2,1,0,7,4,2,1
7244,0,0,2,4,0,5,0,0,0,11,0,0,2,2,5,5,0,1,1,4,8,4,2,0
7245,0,3,0,3,0,5,1,1,0,10,0,0,1,1,7,7,0,2,2,4,7,3,1,0
7246,0,0,2,4,0,5,0,0,0,6,0,0,2,2,5,5,0,1,1,4,4,1,2,0
7247,1,3,2,4,0,7,1,0,1,0,1,0,1,2,6,7,0,2,1,0,7,4,2,1
7248,1,3,3,2,0,7,1,0,1,0,1,0,2,1,7,6,0,2,1,0,7,4,2,1
7249,1,3,3,2,0,8,1,0,1,0,1,0,1,2,6,6,0,2,1,0,7,4,4,1
7250,1,3,2,4,0,8,1,0,1,0,1,0,2,2,6,6,0,2,1,0,7,4,2,1
7251,0,2,2,4,0,5,0,0,0,5,0,0,2,2,5,5,0,1,1,4,3,1,2,0
7252,1,3,2,2,0,8,1,0,1,0,1,0,2,2,7,7,0,2,1,0,7,4,0,1
7253,0,5,2,4,0,5,0,0,0,6,0,0,2,2,5,5,0,1,1,4,4,4,2,0
7254,1,3,2,4,0,8,1,0,1,0,1,0,1,1,7,6,0,2,1,0,7,4,0,1
7255,0,3,2,8,0,5,1,1,0,7,0,0,2,2,7,7,0,2,2,4,7,3,1,0
7256,1,3,3,2,0,2,1,0,1,0,1,0,2,2,7,6,0,2,1,0,7,4,0,1
7257,1,3,3,4,0,2,1,0,1,0,1,0,1,1,6,7,0,2,1,0,7,4,0,1
7258,0,3,0,3,0,5,1,1,0,2,0,0,2,2,7,7,0,2,2,4,7,3,1,0
7259,1,2,2,4,0,8,1,0,1,0,1,0,1,2,6,7,0,2,1,0,7,4,4,1
7260,0,5,2,3,0,5,1,1,0,10,0,0,2,2,7,7,0,2,2,4,7,2,1,0
7261,1,3,3,4,0,2,1,0,1,0,1,0,2,1,6,7,0,2,1,0,7,4,4,1
7262,1,2,2,2,0,2,1,0,1,0,1,0,2,1,6,6,0,2,1,0,7,4,0,1
7263,0,5,0,8,0,5,1,1,0,7,0,0,1,1,7,7,0,2,2,4,7,2,1,0
7264,1,3,3,4,0,7,1,0,1,0,1,0,1,2,7,7,0,2,1,0,7,4,2,1
7265,1,2,3,4,0,4,0,0,0,10,0,2,1,3,1,1,0,2,0,3,7,1,0,1
7266,0,0,0,3,0,5,1,1,0,10,0,0,2,2,7,7,0,2,2,4,7,2,1,0
7267,1,3,3,2,0,8,1,0,1,0,1,0,1,1,7,6,0,2,1,0,7,4,4,1
7268,1,5,3,2,0,7,1,0,1,0,1,0,1,2,6,6,0,2,1,0,7,4,0,1
7269,1,3,2,2,0,8,1,0,1,0,1,0,1,1,7,6,0,2,1,0,7,4,2,1
7270,0,3,0,3,0,5,1,1,0,2,0,0,2,1,7,7,0,2,2,4,7,2,1,0
7271,0,3,0,8,0,5,1,1,0,7,0,0,2,2,7,7,0,2,2,4,7,3,1,0
7272,1,3,3,2,0,7,1,0,1,0,1,0,2,1,7,7,0,2,1,0,7,4,0,1
7273,0,3,2,3,0,5,1,1,0,2,0,0,2,2,7,7,0,2,2,4,7,2,1,0
7274,1,3,2,4,0,2,1,0,1,0,1,0,2,1,6,7,0,2,1,0,7,4,0,1
7275,1,3,3,4,0,8,1,0,1,0,1,0,2,2,6,7,0,2,1,0,7,4,2,1
7276,0,3,2,8,0,5,1,1,0,10,0,0,1,2,7,7,0,2,2,4,7,3,1,0
7277,1,3,3,2,0,8,1,0,1,0,1,0,1,1,6,7,0,2,1,0,7,4,2,1
7278,0,0,2,8,0,5,1,1,0,10,0,0,1,2,7,7,0,2,2,4,7,3,1,0
7279,1,3,2,4,0,8,1,0,1,0,1,0,2,1,6,6,0,2,1,0,7,4,0,1
7280,0,5,2,8,0,5,1,1,0,10,0,0,2,1,7,7,0,2,2,4,7,2,1,0
7281,0,0,2,4,0,5,0,0,0,5,0,0,2,2,5,5,0,1,1,4,3,4,2,0
7282,1,3,2,4,0,7,1,0,1,0,1,0,1,2,7,6,0,2,1,0,7,4,0,1
7283,1,3,3,2,0,2,1,0,1,0,1,0,2,1,6,7,0,2,1,0,7,4,4,1
7284,0,5,0,8,0,5,1,1,0,10,0,0,2,2,7,7,0,2,2,4,7,2,1,0
7285,1,5,3,2,0,4,0,0,0,11,0,2,1,3,1,1,0,2,0,3,7,1,0,1
7286,1,3,2,2,0,8,1,0,1,0,1,0,1,1,6,7,0,2,1,0,7,4,4,1
7287,1,3,2,4,0,2,1,0,1,0,1,0,1,1,7,7,0,2,1,0,7,4,2,1
7288,1,3,3,4,0,8,1,0,1,0,1,0,2,2,6,7,0,2,1,0,7,4,4,1
7289,1,3,2,2,0,2,1,0,1,0,1,0,2,1,7,7,0,2,1,0,7,4,0,1
7290,0,3,2,4,0,5,0,0,0,6,0,0,2,2,5,5,0,0,1,4,0,1,2,0
7291,1,3,3,4,0,2,1,0,1,0,1,0,1,2,6,7,0,2,1,0,7,4,2,1
7292,0,2,3,4,0,5,1,0,0,10,0,1,3,3,4,4,0,2,2,4,7,5,0,0
7293,0,3,2,3,0,5,1,1,0,10,0,0,2,2,7,7,0,2,2,4,7,2,1,0
7294,1,2,3,2,0,8,1,0,1,0,1,0,1,1,7,6,0,2,1,0,7,4,2,1
7295,1,3,3,9,0,5,1,1,1,11,0,2,3,3,8,8,0,3,1,0,7,1,2,1
7296,1,3,3,2,0,8,1,0,1,0,1,0,2,2,6,7,0,2,1,0,7,4,4,1
7297,1,3,2,2,0,7,1,0,1,0,1,0,1,1,6,6,0,2,1,0,7,4,2,1
7298,1,3,3,2,0,7,1,0,1,0,1,0,2,1,6,6,0,2,1,0,7,4,2,1
7299,0,0,2,4,0,5,0,0,0,6,0,0,2,2,5,5,0,0,1,4,3,1,2,0
7300,0,5,2,3,1,5,1,0,0,10,0,1,2,2,7,7,0,2,2,4,7,5,4,0
7301,0,3,2,3,0,5,1,1,0,7,0,0,1,2,7,7,0,2,2,4,7,2,1,0
7302,1,2,3,2,0,7,1,0,1,0,1,0,2,1,6,7,0,2,1,0,7,4,4,1
7303,1,3,2,2,0,7,1,0,1,0,1,0,1,1,7,7,0,2,1,0,7,4,4,1
7304,1,3,3,2,0,7,1,0,1,0,1,0,2,2,7,7,0,2,1,0,7,4,2,1
7305,0,0,0,8,0,5,1,1,0,10,0,0,1,1,7,7,0,2,2,4,7,2,1,0
7306,0,2,2,4,0,5,0,0,0,5,0,0,2,2,5,5,0,1,1,4,4,1,2,0
7307,1,3,2,4,0,8,1,0,1,0,1,0,1,1,7,7,0,2,1,0,7,4,4,1
7308,1,3,2,2,0,2,1,0,1,0,1,0,2,2,6,7,0,2,1,0,7,4,0,1
7309,0,5,0,8,0,5,1,1,0,2,0,0,1,2,7,7,0,2,2,4,7,3,1,0
7310,1,3,3,2,0,8,1,0,1,0,1,0,2,1,7,7,0,2,1,0,7,4,2,1
7311,0,5,0,8,0,5,1,1,0,2,0,0,2,2,7,7,0,2,2,4,7,3,1,0
7312,1,3,3,2,0,8,1,0,1,0,1,0,2,2,7,6,0,2,1,0,7,4,2,1
7313,1,3,3,4,0,7,1,0,1,0,1,0,2,1,7,7,0,2,1,0,7,4,4,1
7314,0,5,2,3,0,5,1,1,0,7,0,0,1,2,7,7,0,2,2,4,7,2,1,0
7315,0,5,2,8,0,5,1,1,0,2,0,0,2,1,7,7,0,2,2,4,7,2,1,0
7316,1,3,3,4,0,2,1,0,1,0,1,0,1,1,7,7,0,2,1,0,7,4,0,1
7317,1,3,2,4,0,2,1,0,1,0,1,0,1,2,7,6,0,2,1,0,7,4,2,1
7318,1,3,2,2,0,7,1,0,1,0,1,0,1,2,6,7,0,2,1,0,7,4,0,1
7319,0,0,0,8,0,5,1,1,0,7,0,0,1,1,7,7,0,2,2,4,7,2,1,0
7320,1,2,2,4,0,2,1,0,1,0,1,0,2,1,6,7,0,2,1,0,7,4,4,1
7321,1,3,2,2,0,8,1,0,1,0,1,0,1,1,6,7,0,2,1,0,7,4,0,1
7322,1,3,2,4,0,2,1,0,1,0,1,0,2,2,6,6,0,2,1,0,7,4,2,1
7323,1,5,3,4,0,4,1,0,0,11,0,2,1,3,1,1,0,2,0,3,7,1,0,1
7324,1,3,3,4,0,2,1,0,1,0,1,0,1,2,7,6,0,2,1,0,7,4,2,1
7325,0,2,2,4,0,5,0,0,0,6,0,0,2,2,5,5,0,0,1,4,8,1,2,0
7326,1,5,3,2,0,2,1,0,1,0,1,0,2,2,6,7,0,2,1,0,7,4,0,1
7327,0,2,2,4,0,5,0,0,0,11,0,0,2,2,5,5,0,0,1,4,8,4,2,0
7328,0,0,2,8,0,5,1,1,0,2,0,0,2,2,7,7,0,2,2,4,7,2,1,0
7329,0,0,2,3,0,5,1,1,0,7,0,0,2,2,7,7,0,2,2,4,7,2,1,0
7330,1,3,3,2,0,7,1,0,1,0,1,0,1,1,7,6,0,2,1,0,7,4,2,1
7331,1,3,2,4,0,8,1,0,1,0,1,0,1,1,7,7,0,2,1,0,7,4,0,1
7332,1,3,2,2,0,2,1,0,1,0,1,0,2,2,6,7,0,2,1,0,7,4,4,1
7333,1,3,2,2,0,8,1,0,1,0,1,0,1,1,6,6,0,2,1,0,7,4,0,1
7334,0,0,0,8,0,5,1,1,0,2,0,0,2,2,7,7,0,2,2,4,7,3,1,0
7335,0,3,2,3,0,5,1,1,0,7,0,0,2,2,7,7,0,2,2,4,7,2,1,0
7336,1,2,3,2,0,4,1,0,0,10,0,2,1,3,1,1,0,2,0,3,7,1,0,1
7337,1,3,3,4,0,2,1,0,1,0,1,0,2,2,7,6,0,2,1,0,7,4,0,1
7338,1,3,3,4,0,2,1,0,1,0,1,0,2,1,6,6,0,2,1,0,7,4,4,1
7339,1,2,2,2,0,8,1,0,1,0,1,0,2,2,7,7,0,2,1,0,7,4,0,1
7340,1,5,2,4,0,7,1,0,1,0,1,0,2,1,6,6,0,2,1,0,7,4,0,1
7341,1,3,3,4,0,7,1,0,1,0,1,0,1,1,6,6,0,2,1,0,7,4,4,1
7342,1,3,3,1,0,4,1,0,0,11,0,2,1,3,1,1,0,2,0,3,7,1,0,1
7343,1,3,3,4,0,7,1,0,1,0,1,0,2,1,6,7,0,2,1,0,7,4,0,1
7344,0,3,2,8,0,5,1,1,0,2,0,0,2,2,7,7,0,2,2,4,7,2,1,0
7345,1,2,3,4,0,8,1,0,1,0,1,0,1,1,7,6,0,2,1,0,7,4,2,1
7346,0,0,0,3,0,5,1,1,0,7,0,0,2,2,7,7,0,2,2,4,7,3,1,0
7347,1,2,2,2,0,2,1,0,1,0,1,0,2,1,7,7,0,2,1,0,7,4,0,1
7348,1,3,2,2,0,8,1,0,1,0,1,0,1,1,6,6,0,2,1,0,7,4,2,1
7349,0,3,2,3,0,5,1,1,0,7,0,0,1,2,7,7,0,2,2,4,7,3,1,0
7350,0,5,2,3,0,5,1,1,0,7,0,0,2,2,7,7,0,2,2,4,7,3,1,0
7351,1,3,2,2,0,8,1,0,1,0,1,0,1,2,7,6,0,2,1,0,7,4,2,1
7352,0,3,2,4,0,5,0,0,0,5,0,0,2,2,5,5,0,0,1,4,8,1,2,0
7353,0,2,3,5,1,5,1,0,0,10,0,1,2,2,7,7,0,2,2,4,7,5,4,0
7354,0,0,2,8,0,5,1,1,0,2,0,0,2,1,7,7,0,2,2,4,7,2,1,0
7355,1,2,3,4,0,7,1,0,1,0,1,0,2,1,6,7,0,2,1,0,7,4,2,1
7356,1,2,2,2,0,2,1,0,1,0,1,0,1,1,7,6,0,2,1,0,7,4,4,1
7357,1,3,2,2,0,2,1,0,1,0,1,0,2,2,6,6,0,2,1,0,7,4,2,1
7358,0,3,0,3,0,5,1,1,0,7,0,0,2,2,7,7,0,2,2,4,7,2,1,0
7359,0,5,0,8,0,5,1,1,0,7,0,0,1,1,7,7,0,2,2,4,7,3,1,0
7360,0,5,2,1,1,5,1,0,0,10,0,1,2,2,7,7,0,2,2,4,7,5,4,0
7361,0,3,0,3,0,5,1,1,0,10,0,0,2,2,7,7,0,2,2,4,7,3,1,0
7362,1,3,2,2,0,8,1,0,1,0,1,0,2,2,6,7,0,2,1,0,7,4,2,1
7363,1,3,3,2,0,8,1,0,1,0,1,0,2,2,7,6,0,2,1,0,7,4,4,1
7364,1,3,2,4,0,8,1,0,1,0,1,0,2,2,7,6,0,2,1,0,7,4,4,1
7365,1,5,3,2,0,2,1,0,1,0,1,0,2,1,7,6,0,2,1,0,7,4,4,1
7366,0,3,2,4,0,5,0,0,0,6,0,0,2,2,5,5,0,1,1,4,4,1,2,0
7367,1,2,3,9,0,5,1,1,1,10,0,2,3,3,8,8,0,3,1,0,7,1,2,1
7368,1,5,3,1,0,4,0,0,0,10,0,2,1,3,1,1,0,2,0,3,7,1,0,1
7369,1,5,2,4,0,8,1,0,1,0,1,0,2,2,7,7,0,2,1,0,7,4,0,1
7370,0,5,3,5,1,5,1,0,0,10,0,1,2,2,7,7,0,2,2,4,7,4,4,0
7371,1,3,3,4,0,7,1,0,1,0,1,0,2,1,6,6,0,2,1,0,7,4,4,1
7372,0,3,2,3,0,5,1,1,0,2,0,0,2,1,7,7,0,2,2,4,7,2,1,0
7373,0,0,2,3,0,5,1,1,0,7,0,0,2,1,7,7,0,2,2,4,7,3,1,0
7374,1,3,2,2,0,2,1,0,1,0,1,0,1,2,6,7,0,2,1,0,7,4,4,1
7375,0,5,2,4,0,5,0,0,0,6,0,0,2,2,5,5,0,0,1,4,0,4,2,0
7376,0,0,2,4,0,5,0,0,0,6,0,0,2,2,5,5,0,0,1,4,0,4,2,0
7377,0,2,2,4,1,5,1,0,0,10,0,1,2,2,7,7,0,2,2,4,7,5,4,0
7378,0,3,2,3,0,5,1,1,0,2,0,0,2,2,7,7,0,2,2,4,7,3,1,0
7379,1,2,2,4,0,8,1,0,1,0,1,0,1,2,6,6,0,2,1,0,7,4,0,1
7380,1,3,2,4,0,2,1,0,1,0,1,0,2,2,7,6,0,2,1,0,7,4,0,1
7381,1,2,3,4,0,7,1,0,1,0,1,0,1,2,6,6,0,2,1,0,7,4,2,1
7382,1,3,3,2,0,8,1,0,1,0,1,0,1,2,7,6,0,2,1,0,7,4,0,1
7383,1,3,2,4,0,2,1,0,1,0,1,0,1,2,6,6,0,2,1,0,7,4,2,1
7384,1,3,2,2,0,8,1,0,1,0,1,0,1,2,7,7,0,2,1,0,7,4,4,1
7385,0,0,2,8,0,5,1,1,0,10,0,0,1,2,7,7,0,2,2,4,7,2,1,0
7386,1,3,3,4,0,4,1,0,0,11,0,2,1,3,1,1,0,2,0,3,7,1,0,1
7387,1,3,3,2,0,8,1,0,1,0,1,0,2,2,7,6,0,2,1,0,7,4,0,1
7388,0,3,2,4,0,5,0,0,0,6,0,0,2,2,5,5,0,1,1,4,8,4,2,0
7389,1,3,2,2,0,2,1,0,1,0,1,0,2,1,6,7,0,2,1,0,7,4,4,1
7390,0,0,2,8,0,5,1,1,0,10,0,0,1,1,7,7,0,2,2,4,7,3,1,0
7391,0,5,2,3,0,5,1,1,0,7,0,0,1,1,7,7,0,2,2,4,7,3,1,0
7392,1,3,2,4,0,7,1,0,1,0,1,0,2,1,7,7,0,2,1,0,7,4,2,1
7393,1,3,3,4,0,8,1,0,1,0,1,0,2,2,6,6,0,2,1,0,7,4,4,1
7394,1,3,2,4,0,2,1,0,1,0,1,0,2,1,7,7,0,2,1,0,7,4,0,1
7395,1,3,3,2,0,2,1,0,1,0,1,0,2,2,6,6,0,2,1,0,7,4,4,1
7396,1,3,2,2,0,7,1,0,1,0,1,0,1,1,7,6,0,2,1,0,7,4,2,1
7397,1,3,3,4,0,8,1,0,1,0,1,0,2,1,7,7,0,2,1,0,7,4,4,1
7398,0,0,2,3,0,5,1,1,0,7,0,0,1,1,7,7,0,2,2,4,7,3,1,0
7399,1,3,3,2,0,8,1,0,1,0,1,0,2,1,6,6,0,2,1,0,7,4,4,1
7400,0,0,0,8,0,5,1,1,0,2,0,0,2,1,7,7,0,2,2,4,7,3,1,0
7401,1,1,3,9,0,5,1,1,1,11,0,2,3,3,8,8,0,3,1,0,7,1,2,1
7402,1,5,2,4,0,7,1,0,1,0,1,0,2,1,7,6,0,2,1,0,7,4,4,1
7403,1,3,3,2,0,8,1,0,1,0,1,0,1,1,6,6,0,2,1,0,7,4,2,1
7404,0,5,2,3,0,5,1,1,0,2,0,0,2,2,7,7,0,2,2,4,7,3,1,0
7405,0,0,2,4,0,5,0,0,0,5,0,0,2,2,5,5,0,0,1,4,8,4,2,0
7406,1,3,3,2,0,8,1,0,1,0,1,0,2,1,6,6,0,2,1,0,7,4,2,1
7407,0,0,2,4,0,5,0,0,0,6,0,0,2,2,5,5,0,1,1,4,3,1,2,0
7408,1,3,3,2,0,8,1,0,1,0,1,0,2,2,6,7,0,2,1,0,7,4,2,1
7409,1,3,3,2,0,2,1,0,1,0,1,0,1,1,6,6,0,2,1,0,7,4,2,1
7410,1,3,2,2,0,8,1,0,1,0,1,0,2,2,7,7,0,2,1,0,7,4,4,1
7411,0,0,2,3,0,5,1,1,0,7,0,0,2,2,7,7,0,2,2,4,7,3,1,0
7412,0,3,2,4,0,5,0,0,0,5,0,0,2,2,5,5,0,1,1,4,3,1,2,0
7413,0,0,2,4,0,5,0,0,0,11,0,0,2,2,5,5,0,0,1,4,3,4,2,0
7414,1,5,2,4,0,2,1,0,1,0,1,0,2,1,7,6,0,2,1,0,7,4,0,1
7415,0,5,2,3,1,5,1,0,0,10,0,1,2,2,7,7,0,2,2,4,7,4,4,0
7416,0,5,0,3,0,5,1,1,0,10,0,0,1,2,7,7,0,2,2,4,7,3,1,0
7417,1,3,2,4,0,7,1,0,1,0,1,0,1,2,6,6,0,2,1,0,7,4,2,1
7418,0,3,0,3,0,5,1,1,0,7,0,0,1,2,7,7,0,2,2,4,7,2,1,0
7419,1,3,2,4,0,2,1,0,1,0,1,0,1,2,7,6,0,2,1,0,7,4,4,1
7420,1,3,3,2,0,8,1,0,1,0,1,0,2,2,6,6,0,2,1,0,7,4,0,1
7421,1,3,3,4,0,7,1,0,1,0,1,0,2,2,6,7,0,2,1,0,7,4,0,1
7422,0,2,2,5,1,5,1,0,0,10,0,1,2,2,7,7,0,2,2,4,7,5,4,0
7423,1,3,3,4,0,2,1,0,1,0,1,0,1,2,7,6,0,2,1,0,7,4,0,1
7424,1,3,3,2,0,2,1,0,1,0,1,0,2,2,6,7,0,2,1,0,7,4,4,1
7425,0,2,2,4,0,5,0,0,0,11,0,0,2,2,5,5,0,0,1,4,0,1,2,0
7426,1,3,3,2,0,2,1,0,1,0,1,0,1,1,6,7,0,2,1,0,7,4,2,1
7427,1,3,3,4,0,8,1,0,1,0,1,0,1,1,7,7,0,2,1,0,7,4,0,1
7428,1,3,3,4,0,8,1,0,1,0,1,0,1,1,6,6,0,2,1,0,7,4,0,1
7429,1,2,3,4,0,7,1,0,1,0,1,0,2,1,7,7,0,2,1,0,7,4,4,1
7430,1,3,2,2,0,2,1,0,1,0,1,0,1,1,6,6,0,2,1,0,7,4,4,1
7431,1,3,3,2,0,7,1,0,1,0,1,0,1,1,6,6,0,2,1,0,7,4,2,1
7432,0,5,2,4,0,5,0,0,0,5,0,0,2,2,5,5,0,1,1,4,4,1,2,0
7433,1,2,2,2,0,7,1,0,1,0,1,0,1,2,7,6,0,2,1,0,7,4,4,1
7434,0,3,2,3,0,5,1,1,0,7,0,0,2,2,7,7,0,2,2,4,7,3,1,0
7435,1,3,2,2,0,7,1,0,1,0,1,0,2,2,6,6,0,2,1,0,7,4,2,1
7436,1,3,2,2,0,8,1,0,1,0,1,0,2,1,6,7,0,2,1,0,7,4,2,1
7437,0,2,2,4,0,5,0,0,0,5,0,0,2,2,5,5,0,1,1,4,4,4,2,0
7438,1,3,2,4,0,7,1,0,1,0,1,0,2,1,6,6,0,2,1,0,7,4,2,1
7439,0,5,0,3,0,5,1,1,0,7,0,0,2,1,7,7,0,2,2,4,7,3,1,0
7440,0,3,2,4,0,5,0,0,0,5,0,0,2,2,5,5,0,1,1,4,4,4,2,0
7441,1,2,2,2,0,7,1,0,1,0,1,0,2,2,6,6,0,2,1,0,7,4,4,1
7442,1,3,2,4,0,7,1,0,1,0,1,0,2,2,7,7,0,2,1,0,7,4,0,1
7443,0,2,3,4,1,5,1,0,0,10,0,1,2,2,7,7,0,2,2,4,7,5,4,0
7444,0,5,0,3,0,5,1,1,0,2,0,0,2,1,7,7,0,2,2,4,7,2,1,0
7445,0,3,2,8,0,5,1,1,0,10,0,0,1,2,7,7,0,2,2,4,7,2,1,0
7446,0,0,2,4,0,5,0,0,0,5,0,0,2,2,5,5,0,0,1,4,0,1,2,0
7447,1,3,3,2,0,7,1,0,1,0,1,0,1,1,7,7,0,2,1,0,7,4,4,1
7448,1,3,3,2,0,8,1,0,1,0,1,0,2,2,7,7,0,2,1,0,7,4,2,1
7449,0,3,3,4,0,5,1,0,0,10,0,1,3,3,4,4,0,2,2,4,7,5,4,0
7450,0,5,0,3,0,5,1,1,0,7,0,0,1,1,7,7,0,2,2,4,7,3,1,0
7451,1,3,2,4,0,2,1,0,1,0,1,0,1,1,7,7,0,2,1,0,7,4,4,1
7452,1,3,3,2,0,2,1,0,1,0,1,0,2,1,6,6,0,2,1,0,7,4,2,1
7453,1,3,3,4,0,2,1,0,1,0,1,0,2,1,7,7,0,2,1,0,7,4,0,1
7454,1,2,3,4,0,2,1,0,1,0,1,0,2,1,7,6,0,2,1,0,7,4,2,1
7455,0,2,2,4,0,5,0,0,0,11,0,0,2,2,5,5,0,0,1,4,0,4,2,0
7456,1,2,3,2,0,2,1,0,1,0,1,0,2,2,7,6,0,2,1,0,7,4,0,1
7457,1,3,2,4,0,7,1,0,1,0,1,0,2,1,6,6,0,2,1,0,7,4,4,1
7458,1,3,2,4,0,2,1,0,1,0,1,0,2,1,7,6,0,2,1,0,7,4,2,1
7459,0,0,2,4,0,5,0,0,0,5,0,0,2,2,5,5,0,1,1,4,8,1,2,0
7460,0,5,0,3,0,5,1,1,0,2,0,0,1,2,7,7,0,2,2,4,7,2,1,0
7461,1,3,2,4,0,7,1,0,1,0,1,0,2,1,7,7,0,2,1,0,7,4,4,1
7462,1,3,3,4,0,2,1,0,1,0,1,0,2,2,7,7,0,2,1,0,7,4,4,1
7463,0,5,2,3,0,5,1,1,0,10,0,0,2,2,7,7,0,2,2,4,7,3,1,0
7464,1,3,3,4,0,7,1,0,1,0,1,0,1,1,7,7,0,2,1,0,7,4,0,1
7465,1,3,2,2,0,7,1,0,1,0,1,0,1,2,7,6,0,2,1,0,7,4,0,1
7466,1,3,3,2,0,8,1,0,1,0,1,0,2,1,7,6,0,2,1,0,7,4,2,1
7467,0,0,2,4,0,5,0,0,0,6,0,0,2,2,5,5,0,0,1,4,4,1,2,0
7468,0,0,2,3,0,5,1,1,0,2,0,0,2,1,7,7,0,2,2,4,7,3,1,0
7469,1,5,3,2,0,4,0,0,0,10,0,2,1,3,1,1,0,2,0,3,7,1,0,1
7470,1,3,2,4,0,2,1,0,1,0,1,0,1,2,6,6,0,2,1,0,7,4,4,1
7471,1,3,3,2,0,2,1,0,1,0,1,0,1,2,6,6,0,2,1,0,7,4,0,1
7472,1,3,3,2,0,8,1,0,1,0,1,0,2,1,7,6,0,2,1,0,7,4,0,1
7473,1,3,2,4,0,2,1,0,1,0,1,0,1,1,7,6,0,2,1,0,7,4,0,1
7474,1,3,3,2,0,7,1,0,1,0,1,0,1,2,6,6,0,2,1,0,7,4,2,1
7475,1,3,2,2,0,7,1,0,1,0,1,0,2,2,6,7,0,2,1,0,7,4,0,1
7476,1,5,2,2,0,8,1,0,1,0,1,0,1,2,6,7,0,2,1,0,7,4,4,1
